index,playerId,cleanSheet,goalsConceded,saves,penaltySave,punches,totalHighClaim,totalKeeperSweeper,keeperThrows,goalKicks
236,6773.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,26151.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,51340.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,180000.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,135591.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,19619.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,160081.0,2.0,6.0,15.0,0.0,1.0,1.0,0.0,12.0,44.0
243,166789.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,153068.0,2.0,2.0,8.0,0.0,0.0,3.0,0.0,11.0,19.0
245,43049.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,161558.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,43231.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,179384.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,32103.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,130627.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,19620.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,140935.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,160846.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,161346.0,2.0,10.0,18.0,0.0,4.0,7.0,9.0,51.0,70.0
255,161990.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,31291.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,134618.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,43133.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,131752.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,135169.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,160845.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,14290.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,90987.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,179348.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,13981.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,180157.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,91050.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,44017.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,43062.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,133651.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,180209.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,179296.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,32114.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,162118.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,32539.0,1.0,7.0,8.0,0.0,2.0,1.0,0.0,17.0,28.0
276,128570.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,96594.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,50016.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,44032.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,162156.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,14111.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,160457.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,159638.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,175656.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,50119.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,180025.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,52220.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,10045.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,160893.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,134737.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,14287.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,139564.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,30985.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,93960.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,115748.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,31013.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,20255.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,43135.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,52102.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,129760.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,160054.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,161985.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,180207.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,94133.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,141189.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,137781.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,180764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,31289.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,7431.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,133644.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,153012.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,134381.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,163201.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,160118.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,135178.0,1.0,12.0,15.0,0.0,1.0,4.0,0.0,29.0,53.0
316,6577.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,94140.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,160783.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,160156.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,32098.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,179282.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,94228.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,18957.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,42727.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,130554.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,52974.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,160312.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,166103.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,30557.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,135191.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,159713.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,51690.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,33511.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,161453.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,161464.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,160773.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,161402.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,144510.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,162020.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,132927.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,14848.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,51699.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,131743.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,160672.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,144698.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,48542.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,161463.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,160847.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,42655.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,90847.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,133548.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,51790.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,179279.0,0.0,17.0,36.0,0.0,8.0,0.0,2.0,26.0,41.0
354,160096.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,154766.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,130623.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,93899.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,131781.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,58929.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,160587.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,179281.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,93725.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,21858.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,44033.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,161456.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,32140.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,175685.0,0.0,13.0,23.0,1.0,2.0,3.0,5.0,33.0,41.0
368,139561.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,160897.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,162021.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,53278.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,180035.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,22162.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,175380.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,43047.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,93814.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,17894.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,42971.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,94221.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,43997.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,175680.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,46933.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,180005.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,160781.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,159741.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,14289.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,154433.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,180212.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,21222.0,0.0,8.0,16.0,0.0,2.0,0.0,1.0,7.0,39.0
390,91606.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,160895.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,175534.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,157053.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,50336.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,20023.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,180034.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,47176.0,0.0,7.0,9.0,0.0,1.0,1.0,2.0,13.0,22.0
398,180424.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,90688.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,4600.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,130553.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,175596.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,172462.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,160166.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,180889.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,35777.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,64876.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,31037.0,0.0,6.0,7.0,1.0,2.0,0.0,1.0,11.0,14.0
409,32165.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,11.0
410,134380.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,161996.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,180046.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,53183.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,14288.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,175528.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,179415.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,161550.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,180063.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,160103.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,23153.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,161537.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,94350.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,132466.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,4.0,14.0
424,162014.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,131690.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,18566.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,163747.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,159635.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,41632.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,179421.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,159677.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,161559.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,180097.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,53032.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,135976.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,6013.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,154172.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,130400.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,179147.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,160652.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,94486.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,136298.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0
443,93957.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,162023.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,10048.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,32012.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,180206.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,144289.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,49710.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,159974.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,180848.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,172469.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,90117.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,159287.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,132770.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,93962.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,30554.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,180200.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,180123.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,179148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,129751.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,160300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0
463,161386.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,161384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,135671.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,175441.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,30959.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,172390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,171568.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,172388.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,11241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,160698.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,133675.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,161396.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,180210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,50563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,135709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
