player_id,outfielder_block,interception,total_tackle,last_man_tackle,total_clearance,head_clearance,aerial_won,own_goals,error_lead_to_goal,penalty_conceded,fouls,aerial_lost
32203.0,2.0,7.0,14.0,0.0,19.0,5.0,2.0,1.0,0.0,0.0,5.0,1.0
6566.0,2.0,5.0,12.0,0.0,22.0,20.0,63.0,0.0,0.0,0.0,32.0,87.0
44026.0,2.0,16.0,24.0,0.0,25.0,19.0,16.0,0.0,0.0,0.0,15.0,10.0
6773.0,2.0,7.0,19.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,23.0,17.0
141189.0,2.0,10.0,8.0,0.0,13.0,8.0,10.0,0.0,2.0,0.0,6.0,7.0
50136.0,2.0,14.0,31.0,0.0,35.0,14.0,11.0,0.0,0.0,0.0,14.0,7.0
133644.0,2.0,3.0,37.0,0.0,18.0,14.0,68.0,0.0,0.0,0.0,28.0,104.0
128282.0,2.0,15.0,17.0,0.0,14.0,7.0,14.0,0.0,2.0,0.0,12.0,17.0
159689.0,2.0,4.0,15.0,0.0,23.0,18.0,69.0,0.0,0.0,0.0,43.0,93.0
11241.0,2.0,2.0,0.0,0.0,11.0,7.0,8.0,0.0,0.0,0.0,1.0,10.0
43997.0,2.0,1.0,5.0,0.0,9.0,6.0,37.0,0.0,0.0,0.0,15.0,39.0
160118.0,2.0,3.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0
160313.0,2.0,23.0,37.0,0.0,37.0,14.0,24.0,0.0,0.0,1.0,14.0,9.0
161459.0,2.0,12.0,38.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,21.0,38.0
50336.0,2.0,14.0,10.0,0.0,19.0,8.0,3.0,0.0,0.0,0.0,2.0,5.0
94228.0,2.0,15.0,34.0,0.0,17.0,10.0,50.0,0.0,0.0,0.0,19.0,64.0
160846.0,2.0,8.0,8.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,15.0,17.0
161548.0,2.0,38.0,78.0,2.0,27.0,13.0,29.0,0.0,0.0,0.0,23.0,29.0
130554.0,2.0,8.0,20.0,0.0,14.0,5.0,5.0,0.0,0.0,0.0,6.0,7.0
133675.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
31712.0,2.0,12.0,21.0,0.0,4.0,3.0,19.0,0.0,0.0,0.0,27.0,31.0
51699.0,2.0,5.0,15.0,0.0,11.0,7.0,13.0,0.0,0.0,0.0,20.0,48.0
129759.0,2.0,29.0,51.0,0.0,15.0,5.0,37.0,0.0,0.0,0.0,28.0,24.0
180034.0,2.0,4.0,13.0,0.0,10.0,5.0,4.0,0.0,0.0,0.0,2.0,8.0
21858.0,2.0,4.0,21.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,9.0,14.0
14290.0,2.0,4.0,11.0,0.0,14.0,10.0,49.0,0.0,0.0,0.0,47.0,122.0
161402.0,2.0,8.0,21.0,0.0,9.0,4.0,2.0,0.0,0.0,1.0,7.0,18.0
52277.0,2.0,3.0,7.0,0.0,15.0,13.0,102.0,1.0,0.0,0.0,25.0,151.0
161453.0,2.0,4.0,8.0,0.0,25.0,14.0,14.0,0.0,0.0,0.0,3.0,7.0
179348.0,2.0,11.0,14.0,0.0,22.0,12.0,14.0,0.0,0.0,0.0,14.0,7.0
13935.0,2.0,16.0,41.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,42.0,18.0
161456.0,1.0,2.0,2.0,0.0,7.0,3.0,27.0,0.0,0.0,0.0,14.0,50.0
6009.0,1.0,3.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,9.0,12.0
154335.0,1.0,29.0,44.0,0.0,14.0,7.0,10.0,0.0,0.0,0.0,25.0,23.0
163811.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0
135245.0,1.0,13.0,31.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,15.0,10.0
93882.0,1.0,5.0,13.0,0.0,5.0,2.0,9.0,0.0,0.0,0.0,6.0,8.0
154433.0,1.0,0.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,13.0
179296.0,1.0,12.0,12.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,12.0,7.0
162118.0,1.0,15.0,38.0,0.0,14.0,6.0,10.0,0.0,0.0,0.0,21.0,12.0
180097.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
42971.0,1.0,3.0,8.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,7.0,7.0
180093.0,1.0,4.0,5.0,0.0,5.0,1.0,9.0,0.0,0.0,0.0,3.0,8.0
128570.0,1.0,17.0,43.0,0.0,26.0,6.0,17.0,0.0,1.0,1.0,26.0,35.0
96594.0,1.0,1.0,5.0,0.0,23.0,20.0,86.0,0.0,1.0,0.0,14.0,44.0
175596.0,1.0,2.0,4.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,20.0
12507.0,1.0,10.0,17.0,0.0,25.0,17.0,164.0,0.0,0.0,0.0,29.0,245.0
159638.0,1.0,9.0,27.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,23.0,16.0
160034.0,1.0,11.0,18.0,0.0,11.0,5.0,28.0,0.0,0.0,0.0,19.0,53.0
180025.0,1.0,12.0,19.0,0.0,14.0,5.0,6.0,0.0,0.0,0.0,9.0,10.0
48228.0,1.0,27.0,51.0,0.0,42.0,15.0,12.0,0.0,0.0,0.0,22.0,9.0
159637.0,1.0,20.0,38.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,15.0,39.0
94221.0,1.0,2.0,5.0,0.0,7.0,6.0,36.0,0.0,0.0,0.0,13.0,31.0
51790.0,1.0,1.0,4.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,8.0,29.0
48182.0,1.0,6.0,33.0,0.0,6.0,2.0,17.0,1.0,0.0,0.0,19.0,25.0
30985.0,1.0,5.0,2.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,3.0,11.0
93960.0,1.0,11.0,17.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,22.0
180210.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
91606.0,1.0,1.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,18.0,21.0
144289.0,1.0,4.0,4.0,0.0,7.0,3.0,12.0,0.0,0.0,0.0,2.0,10.0
160054.0,1.0,19.0,53.0,0.0,13.0,6.0,7.0,0.0,0.0,0.0,16.0,13.0
26151.0,1.0,10.0,13.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,5.0,14.0
93899.0,1.0,8.0,14.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10.0,9.0
19667.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
137781.0,1.0,5.0,3.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,6.0,5.0
166789.0,1.0,3.0,20.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,9.0,37.0
7431.0,1.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0
135200.0,1.0,18.0,47.0,0.0,14.0,6.0,15.0,0.0,0.0,0.0,26.0,26.0
130400.0,1.0,6.0,6.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,4.0,2.0
134381.0,1.0,7.0,19.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,9.0
163201.0,1.0,3.0,1.0,0.0,10.0,8.0,7.0,0.0,0.0,0.0,1.0,8.0
175534.0,1.0,7.0,15.0,0.0,15.0,3.0,7.0,0.0,0.0,0.0,4.0,13.0
160698.0,1.0,3.0,8.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0
157053.0,1.0,19.0,14.0,0.0,7.0,1.0,11.0,1.0,0.0,0.0,12.0,20.0
94140.0,1.0,18.0,23.0,0.0,14.0,9.0,16.0,0.0,0.0,0.0,4.0,11.0
160783.0,1.0,8.0,31.0,0.0,4.0,2.0,18.0,0.0,0.0,0.0,12.0,34.0
132927.0,1.0,22.0,46.0,0.0,10.0,5.0,6.0,0.0,0.0,0.0,17.0,19.0
162021.0,1.0,14.0,26.0,0.0,12.0,5.0,5.0,0.0,0.0,1.0,15.0,11.0
179147.0,1.0,3.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0
90117.0,1.0,0.0,3.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0
47184.0,1.0,7.0,13.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,14.0,39.0
161990.0,1.0,13.0,9.0,0.0,5.0,3.0,12.0,0.0,0.0,0.0,16.0,29.0
5745.0,1.0,8.0,19.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,17.0,16.0
160652.0,1.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,12.0
52974.0,1.0,4.0,29.0,0.0,11.0,8.0,15.0,0.0,0.0,0.0,20.0,27.0
144510.0,1.0,6.0,7.0,0.0,15.0,9.0,52.0,0.0,0.0,0.0,11.0,66.0
180035.0,1.0,16.0,15.0,0.0,19.0,12.0,32.0,1.0,0.0,0.0,5.0,28.0
31291.0,1.0,8.0,14.0,0.0,24.0,11.0,37.0,0.0,0.0,0.0,4.0,18.0
90847.0,1.0,13.0,20.0,0.0,29.0,10.0,20.0,0.0,2.0,0.0,7.0,17.0
44030.0,1.0,19.0,28.0,0.0,10.0,5.0,13.0,0.0,0.0,1.0,20.0,19.0
161377.0,1.0,11.0,16.0,0.0,13.0,9.0,8.0,0.0,0.0,0.0,12.0,8.0
131781.0,1.0,4.0,11.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,15.0,13.0
10048.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
6011.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0
129756.0,0.0,0.0,1.0,0.0,37.0,2.0,17.0,1.0,1.0,0.0,0.0,2.0
161463.0,0.0,1.0,16.0,0.0,13.0,10.0,103.0,0.0,0.0,0.0,28.0,113.0
130627.0,0.0,6.0,11.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,23.0,38.0
44029.0,0.0,2.0,1.0,0.0,20.0,5.0,11.0,0.0,3.0,0.0,2.0,1.0
14288.0,0.0,1.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,6.0
93725.0,0.0,6.0,10.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,9.0,14.0
129752.0,0.0,25.0,33.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,27.0,18.0
6623.0,0.0,20.0,39.0,0.0,7.0,3.0,9.0,0.0,0.0,0.0,15.0,17.0
131779.0,0.0,17.0,23.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,10.0,18.0
20239.0,0.0,17.0,18.0,0.0,15.0,9.0,6.0,0.0,0.0,0.0,13.0,33.0
160036.0,0.0,15.0,18.0,0.0,23.0,17.0,70.0,0.0,0.0,0.0,33.0,100.0
34626.0,0.0,14.0,28.0,0.0,15.0,10.0,21.0,0.0,0.0,0.0,11.0,22.0
180212.0,0.0,13.0,12.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0
160156.0,0.0,13.0,36.0,0.0,7.0,4.0,23.0,0.0,0.0,0.0,21.0,31.0
94217.0,0.0,12.0,27.0,0.0,11.0,4.0,23.0,0.0,0.0,0.0,14.0,48.0
30549.0,0.0,12.0,40.0,0.0,7.0,3.0,35.0,0.0,0.0,0.0,39.0,66.0
32103.0,0.0,11.0,17.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,18.0,20.0
30557.0,0.0,11.0,25.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,6.0,10.0
160103.0,0.0,10.0,6.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,6.0,6.0
180424.0,0.0,9.0,5.0,0.0,15.0,7.0,6.0,0.0,0.0,0.0,2.0,7.0
130045.0,0.0,9.0,59.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,36.0,24.0
18957.0,0.0,9.0,15.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,4.0
175680.0,0.0,9.0,10.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,13.0
159713.0,0.0,9.0,21.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,12.0,16.0
180060.0,0.0,8.0,16.0,0.0,11.0,6.0,2.0,0.0,0.0,0.0,5.0,8.0
31068.0,0.0,8.0,15.0,0.0,6.0,6.0,35.0,0.0,0.0,0.0,22.0,58.0
129760.0,0.0,8.0,18.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,5.0
19620.0,0.0,8.0,12.0,0.0,13.0,6.0,16.0,0.0,0.0,0.0,17.0,40.0
131743.0,0.0,8.0,28.0,0.0,7.0,3.0,22.0,0.0,0.0,0.0,39.0,45.0
180063.0,0.0,7.0,13.0,0.0,7.0,5.0,18.0,0.0,0.0,0.0,11.0,10.0
44032.0,0.0,7.0,16.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,10.0,7.0
160781.0,0.0,7.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
141016.0,0.0,7.0,3.0,0.0,20.0,7.0,5.0,0.0,0.0,0.0,2.0,12.0
115748.0,0.0,7.0,24.0,0.0,5.0,1.0,10.0,0.0,0.0,0.0,27.0,34.0
180046.0,0.0,7.0,6.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,11.0,19.0
90688.0,0.0,7.0,4.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,7.0,2.0
46933.0,0.0,7.0,21.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,9.0,5.0
175380.0,0.0,6.0,7.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,8.0,6.0
48542.0,0.0,6.0,25.0,0.0,9.0,7.0,22.0,0.0,0.0,0.0,33.0,45.0
160895.0,0.0,6.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,12.0,20.0
93814.0,0.0,6.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,33.0
44017.0,0.0,5.0,10.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,11.0,14.0
160897.0,0.0,5.0,5.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,24.0,20.0
94350.0,0.0,5.0,19.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,7.0,14.0
6577.0,0.0,5.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,4.0
93957.0,0.0,5.0,2.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,12.0
133548.0,0.0,4.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,25.0,11.0
135671.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0
23153.0,0.0,4.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
139564.0,0.0,4.0,15.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,8.0,12.0
161349.0,0.0,4.0,17.0,0.0,6.0,1.0,21.0,0.0,0.0,0.0,31.0,76.0
52102.0,0.0,3.0,9.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,11.0,7.0
135976.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
180889.0,0.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
58929.0,0.0,3.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,12.0
160587.0,0.0,3.0,9.0,0.0,2.0,1.0,19.0,0.0,0.0,0.0,22.0,62.0
17894.0,0.0,3.0,11.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,5.0,23.0
46085.0,0.0,3.0,0.0,0.0,20.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0
144698.0,0.0,3.0,16.0,0.0,6.0,4.0,17.0,0.0,0.0,0.0,6.0,34.0
162014.0,0.0,3.0,6.0,0.0,10.0,8.0,6.0,0.0,0.0,1.0,4.0,5.0
129751.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
131750.0,0.0,2.0,0.0,0.0,10.0,1.0,9.0,0.0,2.0,0.0,0.0,1.0
52220.0,0.0,2.0,11.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,9.0,10.0
172462.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
135117.0,0.0,2.0,5.0,0.0,4.0,3.0,11.0,0.0,0.0,0.0,3.0,25.0
32012.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0
6013.0,0.0,2.0,2.0,0.0,9.0,4.0,13.0,0.0,1.0,0.0,3.0,7.0
159635.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0
19619.0,0.0,2.0,11.0,0.0,13.0,10.0,17.0,0.0,0.0,0.0,25.0,59.0
161996.0,0.0,2.0,5.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,11.0,5.0
159677.0,0.0,2.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0
30984.0,0.0,2.0,1.0,1.0,20.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0
159287.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
53183.0,0.0,2.0,5.0,0.0,12.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0
14289.0,0.0,2.0,6.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,4.0,4.0
135192.0,0.0,1.0,1.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
180005.0,0.0,1.0,7.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,5.0,6.0
162023.0,0.0,1.0,8.0,0.0,6.0,4.0,5.0,0.0,0.0,0.0,6.0,3.0
129737.0,0.0,1.0,1.0,0.0,33.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0
129917.0,0.0,1.0,2.0,0.0,16.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0
53032.0,0.0,1.0,7.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0
52304.0,0.0,1.0,0.0,0.0,7.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0
160893.0,0.0,1.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0
134737.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0
160755.0,0.0,1.0,0.0,0.0,23.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0
21222.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
163747.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138634.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179421.0,0.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0
25178.0,0.0,1.0,0.0,0.0,10.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0
154172.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
180764.0,0.0,1.0,2.0,0.0,9.0,6.0,4.0,0.0,0.0,0.0,2.0,3.0
159974.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
133131.0,0.0,1.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
46676.0,0.0,1.0,1.0,0.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
179281.0,0.0,1.0,3.0,0.0,4.0,1.0,25.0,0.0,0.0,0.0,3.0,47.0
11230.0,0.0,1.0,1.0,1.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0
20023.0,0.0,1.0,5.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,16.0,29.0
175545.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
94486.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
180200.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,10.0
161559.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0
180050.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
130759.0,0.0,0.0,1.0,0.0,24.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0
180207.0,0.0,0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0
138686.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144514.0,0.0,0.0,3.0,2.0,36.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0
132466.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161550.0,0.0,0.0,11.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,6.0,19.0
64876.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0
154766.0,0.0,0.0,5.0,0.0,3.0,2.0,18.0,0.0,0.0,0.0,14.0,30.0
93962.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0
175528.0,0.0,0.0,4.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,8.0,38.0
160772.0,0.0,0.0,3.0,1.0,12.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0
175441.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172388.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0
134380.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
130553.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
159741.0,0.0,0.0,2.0,0.0,4.0,2.0,12.0,0.0,1.0,0.0,4.0,27.0
30959.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161537.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
180848.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
50563.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
180123.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
179148.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18566.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,8.0,32.0
180206.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
161449.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
32165.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161346.0,0.0,0.0,1.0,1.0,12.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0
132770.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0
131690.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0
133649.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,1.0,1.0,1.0,1.0,1.0
129845.0,0.0,0.0,0.0,0.0,26.0,2.0,10.0,0.0,2.0,0.0,0.0,2.0
90844.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,3.0,0.0,1.0,2.0
179279.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
175685.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
20253.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0
32539.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47176.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
31037.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160081.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
135178.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161386.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35777.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0
163789.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
136298.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
171568.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
172390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
161396.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
184255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30554.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
153068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
19884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
161384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
180197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
181972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
