playerId,info_shirtNum,info_positionInfo,info_loan,nationalTeam_isoCode,currentTeam_club_id,birth_date_label,birth_country_isoCode,name_display
134381,7,Left/Centre/Right Attacking Midfielder,FALSE,DE,6,9/18/1995,DE,Max Meyer
30925,5,Centre Central Defender,FALSE,GB-ENG,18,3/29/1994,GB-ENG,Jack O'Connell
91041,41,Centre Central Midfielder,FALSE,GB-ENG,25,1/14/1999,GB-ENG,Declan Rice
52266,6,Centre Central Defender,FALSE,CO,21,6/12/1996,CO,Davinson Sánchez
128164,,Defender,FALSE,GB-ENG,6,10/29/1989,GB-ENG,Joel Ward
135589,5,Centre Central Defender,TRUE,FR,4,10/27/1994,FR,Kurt Zouma
130624,17,Left/Right Attacking Midfielder,FALSE,AR,14,12/25/1996,AR,Emiliano Buendía
134236,12,Left Full Back,FALSE,FR,7,7/20/1993,FR,Lucas Digne
96594,7,Centre Striker,FALSE,GB-ENG,23,1/6/1989,GB-ENG,Andy Carroll
135654,77,Left Winger,FALSE,GB-ENG,1,9/5/2001,GB-ENG,Bukayo Saka
161548,19,Right Full Back,TRUE,FR,7,7/29/1992,FR,Djibril Sidibé
159994,29,Right Full Back,FALSE,GB-ENG,12,11/26/1997,GB-ENG,Aaron Wan-Bissaka
13981,11,Left/Right Winger,FALSE,GB-ENG,26,11/18/1989,GB-ENG,Marc Albrighton
44017,30,Left/Right Winger,FALSE,GH,23,1/10/1992,GH,Christian Atsu
93882,8,Centre Attacking Midfielder,FALSE,GB-ENG,4,12/5/1993,GB-ENG,Ross Barkley
144363,68,Centre Central Defender,TRUE,GB-ENG,7,10/22/1996,GB-ENG,Mason Holgate
52229,,Central Midfielder,FALSE,GB-SCT,6,10/7/1987,GB-SCT,James McArthur
160313,23,Left Full Back,FALSE,NL,43,8/7/1988,NL,Erik Pieters
32098,6,Centre Central Midfielder,FALSE,FR,12,3/15/1993,FR,Paul Pogba
161456,10,Centre Attacking Midfielder,FALSE,GB-ENG,20,7/13/1996,GB-ENG,Che Adams
133548,19,Left/Centre/Right Attacking Midfielder,TRUE,MA,20,9/17/1993,FR,Sofiane Boufal
20262,29,Centre Defensive Midfielder,FALSE,FR,33,7/11/1988,FR,Etienne Capoue
160682,8,Left/Centre/Right Attacking Midfielder,TRUE,ES,1,8/7/1996,ES,Dani Ceballos
14109,15,Centre Defensive Midfielder,FALSE,GB-ENG,21,1/15/1994,GB-ENG,Eric Dier
129761,24,Right Full Back,FALSE,GB-ENG,25,10/10/1992,GB-ENG,Ryan Fredericks
154432,,Right Full Back,FALSE,FR,2,12/24/1994,FR,Frederic Guilbert
52087,24,Right Full Back,FALSE,GB-ENG,4,12/8/1999,GB-ENG,Reece James
30562,27,Centre Central Defender,FALSE,BE,33,2/24/1991,CD,Christian Kabasele
44026,,Left Full Back,FALSE,BA,1,6/20/1993,DE,Sead Kolasinac
26151,28,Left/Centre/Right Attacking Midfielder,FALSE,AR,25,2/15/1993,AR,Manuel Lanzini
19415,7,Right Winger,TRUE,GB-ENG,1,8/29/1997,GB-ENG,Ainsley Maitland-Niles
7431,8,Left/Centre/Right Attacking Midfielder,FALSE,ES,12,4/28/1988,ES,Juan Mata
128282,22,Left Full Back,FALSE,FR,11,7/17/1994,FR,Benjamin Mendy
133647,21,Left Full Back,FALSE,ES,127,2/23/1993,ES,Diego Rico
160312,17,Right Wing Back,FALSE,GB-ENG,127,4/6/1996,GB-ENG,Jack Stacey
133868,2,Right Full Back,FALSE,GB-ENG,14,1/4/2000,GB-ENG,Max Aarons
51275,26,Right Full Back,FALSE,GB-SCT,43,6/28/1985,GB-SCT,Phil Bardsley
15123,6,Centre Central Defender,FALSE,GB-ENG,18,7/20/1988,GB-ENG,Chris Basham
161350,,Centre Central Defender,FALSE,GB-ENG,6,12/19/1985,GB-ENG,Gary Cahill
50016,14,Centre Defensive Midfielder,FALSE,GB-ENG,33,12/12/1994,SL,Nathaniel Chalobah
51513,,Centre Central Defender,FALSE,GB-ENG,6,2/14/1987,GB-ENG,Scott Dann
162156,38,Centre Central Defender,TRUE,AT,20,9/19/1998,AT,Kevin Danso
135671,,Winger,FALSE,GB-ENG,7,2/24/2001,GB-ENG,Anthony Gordon
131780,29,Centre Central Midfielder,FALSE,FR,1,4/14/1999,FR,Matteo Guendouzi
90860,23,Centre Central Midfielder,FALSE,DK,20,8/5/1995,DK,Pierre-Emile Højbjerg
32203,2,Right Full Back,FALSE,NL,33,7/22/1989,NL,Daryl Janmaat
159737,2,Right Full Back,FALSE,GB-ENG,26,2/23/1998,GB-ENG,James Justin
21247,,Right Full Back,FALSE,GB-ENG,6,4/27/1990,GB-ENG,Martin Kelly
43047,6,Centre Central Defender,FALSE,HR,10,7/5/1989,BA,Dejan Lovren
22919,2,Right Full Back,FALSE,GB-ENG,43,6/9/1989,GB-ENG,Matthew Lowton
6723,25,Centre Defensive Midfielder,FALSE,BR,11,5/4/1985,BR,Fernandinho
50136,19,Right Full Back,FALSE,ES,23,5/5/1994,ES,Javier Manquillo
32140,11,Midfielder,FALSE,GB-ENG,131,7/20/1994,GB-ENG,Solly March
31289,26,Left Full Back,FALSE,CD,25,11/7/1993,FR,Arthur Masuaku
51329,31,Centre Central Midfielder,FALSE,RS,12,8/1/1988,YU,Nemanja Matic
135240,22,Right Full Back,FALSE,ES,131,4/14/1991,ES,Martín Montoya
34877,20,Centre/Right Central Defender,FALSE,DE,1,4/17/1992,DE,Shkodran Mustafi
159677,23,Left/Centre Attacking Midfielder,FALSE,ES,2,6/16/1991,ES,Jota
144514,35,Goalkeeper,TRUE,GB-ENG,127,5/14/1998,GB-ENG,Aaron Ramsdale
133131,1,Goalkeeper,FALSE,BR,10,10/2/1992,BR,Alisson
160652,,Forward,FALSE,IE,20,2/21/2000,GB-ENG,William Smallbone
10050,15,Right Full Back,FALSE,GB-ENG,127,4/29/1991,GB-ENG,Adam Smith
144510,9,Centre Striker,FALSE,GB-ENG,127,9/14/1997,GB-ENG,Dominic Solanke
10205,6,Centre Central Midfielder,FALSE,GB-ENG,131,6/12/1989,GB-ENG,Dale Stephens
46991,6,Centre Central Defender,FALSE,DE,14,1/12/1993,DE,Christoph Zimmermann
161549,27,Right Full Back,FALSE,PT,11,5/27/1994,PT,João Cancelo
160103,8,Left Attacking Midfielder,FALSE,GB-ENG,18,3/22/1992,GB-ENG,Luke Freeman
94133,14,Centre Central Defender,FALSE,FR,11,5/27/1994,FR,Aymeric Laporte
180000,18,Centre Attacking Midfielder,FALSE,AR,21,4/9/1996,AR,Giovani Lo Celso
90987,,Centre Central Midfielder,FALSE,GB-ENG,21,2/2/1996,GB-ENG,Harry Winks
31993,16,Centre Central Defender,FALSE,GB-ENG,38,2/25/1993,GB-ENG,Conor Coady
6011,1,Goalkeeper,FALSE,ES,12,11/7/1990,ES,David de Gea
131750,11,Goalkeeper,FALSE,PT,38,2/15/1988,PT,Rui Patrício
129737,1,Goalkeeper,FALSE,SK,23,1/15/1989,SK,Martin Dubravka
130759,26,Goalkeeper,FALSE,GB-ENG,33,4/3/1983,GB-ENG,Ben Foster
46085,,Goalkeeper,FALSE,GB-ENG,7,3/7/1994,GB-ENG,Jordan Pickford
30984,1,Goalkeeper,FALSE,GB-ENG,43,4/19/1992,GB-ENG,Nick Pope
46676,,Goalkeeper,FALSE,AU,131,4/8/1992,AU,Mat Ryan
11230,1,Goalkeeper,FALSE,DK,26,11/5/1986,DK,Kasper Schmeichel
49709,4,Centre Central Midfielder,FALSE,GB-ENG,43,6/25/1989,GB-ENG,Jack Cork
160755,1,Goalkeeper,TRUE,GB-ENG,18,3/12/1997,GB-ENG,Dean Henderson
133649,1,Goalkeeper,FALSE,NL,14,4/3/1988,NL,Tim Krul
129845,1,Goalkeeper,FALSE,DE,1,3/4/1992,DE,Bernd Leno
15257,15,Centre Central Defender,FALSE,GB-NIR,33,2/6/1989,GB-NIR,Craig Cathcart
129756,31,Goalkeeper,FALSE,ES,6,1/10/1987,ES,Vicente Guaita
44029,31,Goalkeeper,FALSE,BR,11,8/17/1993,BR,Ederson
135192,1,Goalkeeper,FALSE,ES,4,10/3/1994,ES,Kepa Arrizabalaga
161558,22,Centre Central Midfielder,FALSE,IE,6,11/12/1990,IE,James McCarthy
130050,17,Centre Central Midfielder,FALSE,BR,12,3/5/1993,BR,Fred
160773,11,Centre Central Midfielder,FALSE,ZW,2,1/19/1994,ZW,Marvelous Nakamba
55835,4,Midfielder,TRUE,GB-ENG,14,1/15/1998,GB-ENG,Ben Godfrey
140935,14,Centre Defensive Midfielder,FALSE,ES,20,9/24/1991,ES,Oriol Romeu
30669,16,Centre Central Midfielder,FALSE,GB-ENG,127,2/3/1997,GB-ENG,Lewis Cook
48228,21,Right Wing Back,FALSE,ES,33,2/2/1991,ES,Kiko Femenía
41538,12,Left/Centre/Right Central Defender,FALSE,GB-ENG,10,5/23/1997,GB-ENG,Joseph Gomez
90844,1,Goalkeeper,FALSE,GB-ENG,11,12/3/1989,GB-ENG,Alex McCarthy
14011,23,Left Full Back,FALSE,GB-ENG,12,7/12/1995,GB-ENG,Luke Shaw
160772,1,Goalkeeper,FALSE,GB-ENG,2,4/15/1986,GB-ENG,Tom Heaton
58929,16,Attacking Midfielder,TRUE,GB-ENG,12,12/15/1992,GB-ENG,Jesse Lingard
51699,18,Centre Central Midfielder,FALSE,DE,14,2/9/1991,DE,Marco Stiepermann
48549,3,Left Full Back,FALSE,GB-ENG,43,9/18/1993,GB-ENG,Charlie Taylor
35149,46,Centre Striker,FALSE,CO,131,9/8/1998,GB-ENG,Steven Alzate
129917,1,Goalkeeper,FALSE,PL,25,4/18/1985,PL,Lukasz Fabianski
180064,28,Left Full Back,TRUE,GB-ENG,23,7/2/1990,GB-ENG,Danny Rose
114653,3,Centre Central Defender,TRUE,DK,4,4/10/1996,DK,Andreas Christensen
52304,22,Goalkeeper,FALSE,AR,21,1/2/1992,AR,Paulo Gazzaniga
160495,3,Right Full Back,FALSE,GB-ENG,14,9/16/1993,GB-ENG,Sam Byram
162118,,Centre Central Midfielder,FALSE,ML,131,8/30/1996,ML,Yves Bissouma
160457,8,Left/Centre Central Midfielder,FALSE,GB-ENG,7,11/21/1989,GB-ENG,Fabian Delph
176689,,Defender,TRUE,GB-WLS,23,9/26/1991,GB-WLS,Paul Dummett
93899,25,Right Winger,FALSE,GB-ENG,43,4/16/1987,GB-ENG,Aaron Lennon
34883,6,Centre/Right Central Defender,FALSE,JM,33,10/3/1986,GB-ENG,Adrian Mariappa
51690,19,Centre Defensive Midfielder,FALSE,DE,14,3/9/1993,DE,Tom Trybull
10045,2,Centre/Right Central Defender,FALSE,GB-ENG,127,2/16/1985,GB-ENG,Simon Francis
56726,,Centre Central Defender,FALSE,GB-SCT,14,11/20/1991,GB-SCT,Grant Hanley
25178,1,Goalkeeper,FALSE,FR,21,12/26/1986,FR,Hugo Lloris
42655,18,Centre Defensive Midfielder,FALSE,FR,7,11/8/1989,FR,Morgan Schneiderlin
20255,25,Left Full Back,FALSE,GR,33,6/27/1984,DE,José Holebas
160118,24,Left/Centre/Right Striker,FALSE,GB-ENG,1,12/10/1999,GB-ENG,Reiss Nelson
94140,33,Left Full Back,FALSE,IT,4,8/3/1994,BR,Emerson
130554,29,Left Full Back,FALSE,PT,38,4/9/1999,PT,Rúben Vinagre
159715,21,Centre Central Midfielder,FALSE,PT,7,7/30/1993,PT,André Gomes
34626,25,Centre Attacking Midfielder,TRUE,UA,11,12/15/1996,UA,Oleksandr Zinchenko
160781,14,Left/Right Winger,FALSE,NL,127,1/31/1997,NG,Arnaut Danjuma Groeneveld
14111,33,Left Full Back,FALSE,GB-WLS,21,4/24/1993,GB-WLS,Ben Davies
18566,39,Centre Striker,FALSE,GB-ENG,2,2/13/1998,GB-ENG,Keinan Davis
161985,17,Right Full Back,FALSE,SE,23,8/2/1994,SE,Emil Krafth
50336,44,Centre Central Midfielder,FALSE,NL,6,9/9/1996,NL,Jairo Riedewald
31291,5,Centre Central Defender,FALSE,GB-ENG,11,5/28/1994,GB-ENG,John Stones
161550,10,Centre Striker,FALSE,GB-ENG,33,11/26/1990,GB-ENG,Danny Welbeck
179348,15,Left/Right Wing Back,FALSE,GB-ENG,12,7/9/1985,GB-ENG,Ashley Young
180157,23,Centre Central Midfielder,TRUE,FR,14,4/6/1993,CM,Ibrahim Amadou
180209,29,Centre Central Defender,TRUE,GB-ENG,26,3/6/1990,GB-ENG,Ryan Bennett
139561,3,Defender,FALSE,BR,131,5/14/1995,BR,Bernardo
161346,13,Goalkeeper,FALSE,ES,10,1/3/1987,ES,Adrián
43133,3,Left Full Back,FALSE,GB-WLS,2,2/7/1989,GB-WLS,Neil Taylor
90847,43,Right Full Back,FALSE,FR,20,2/22/1999,FR,Yan Valery
161449,28,Goalkeeper,FALSE,GB-ENG,20,1/22/1996,GB-ENG,Angus Gunn
44033,5,Right Full Back,FALSE,AR,25,1/16/1985,AR,Pablo Zabaleta
162023,27,Centre Defensive Midfielder,TRUE,BA,18,9/10/1992,DE,Muhamed Besic
175656,25,Centre Attacking Midfielder,TRUE,SK,14,12/5/1994,SK,Ondrej Duda
64876,8,Centre Central Midfielder,FALSE,GB-ENG,2,10/12/1990,GB-ENG,Henri Lansbury
130623,10,Centre Central Midfielder,FALSE,DE,14,12/8/1992,DE,Moritz Leitner
53278,12,Centre Central Defender,FALSE,FR,6,2/13/1990,FR,Mamadou Sakho
14289,19,Left/Right Winger,FALSE,GB-ENG,127,11/26/1989,GB-ENG,Junior Stanislas
166103,3,Left Full Back,FALSE,GB-SCT,1,6/5/1997,GB-SCT,Kieran Tierney
161559,27,Centre Striker,FALSE,CH,25,2/26/1997,CH,Albian Ajeti
19444,28,Left Full Back,FALSE,AT,26,4/7/1986,AT,Christian Fuchs
141016,50,Centre Central Defender,FALSE,ES,11,1/9/2001,ES,Eric García
179279,13,Goalkeeper,TRUE,ES,25,2/10/1986,ES,Roberto Jiménez
11241,5,Centre Central Defender,FALSE,JM,26,1/21/1984,GB-ENG,Wes Morgan
160698,23,Centre Central Midfielder,FALSE,GB-ENG,18,8/5/1994,GB-ENG,Ben Osborn
175680,7,Left/Centre/Right Central Midfielder,FALSE,DE,14,1/8/1991,DE,Lukas Rupp
90688,21,Defender,FALSE,IT,131,5/23/1989,AR,Ezequiel Schelotto
161453,5,Centre Central Defender,FALSE,JP,20,8/24/1988,JP,Maya Yoshida
180210,25,Centre Striker,TRUE,NG,12,6/16/1989,NG,Odion Ighalo
134380,13,Centre Striker,FALSE,JP,23,7/15/1992,JP,Yoshinori Muto
135178,25,Goalkeeper,FALSE,NO,2,9/10/1990,NO,Ørjan Nyland
179147,33,Left/Centre Attacking Midfielder,FALSE,AR,33,12/21/1995,AR,Ignacio Pussetto
180034,24,Left/Right Full Back,TRUE,GB-ENG,20,4/13/1997,GB-ENG,Kyle Walker-Peters
131690,19,Centre Central Midfielder,FALSE,GB-ENG,25,1/1/1992,GB-ENG,Jack Wilshere
4600,3,Left Full Back,FALSE,GB-ENG,7,12/11/1984,GB-ENG,Leighton Baines
179296,42,Central Midfielder,TRUE,DZ,23,11/24/1994,FR,Nabil Bentaleb
180424,3,Left Full Back,TRUE,ES,11,1/4/1997,ES,Angeliño
32012,,Midfielder,FALSE,GB-ENG,38,1/27/2000,GB-ENG,Morgan Gibbs-White
161537,35,Centre Striker,FALSE,IE,14,2/11/2001,IE,Adam Idah
35777,22,Centre Striker,FALSE,CI,2,10/22/1989,FR,Jonathan Kodjia
130400,24,Centre Defensive Midfielder,FALSE,FR,26,6/23/1992,FR,Nampalys Mendy
172388,18,Left/Centre/Right Striker,FALSE,JP,10,1/16/1995,JP,Takumi Minamino
175685,29,Goalkeeper,TRUE,ES,2,8/31/1982,ES,Pepe Reina
159287,15,Centre Defensive Midfielder,FALSE,CO,2,2/6/1986,CO,Carlos Sánchez
162014,19,Left/Right Winger,FALSE,GB-ENG,21,5/18/2000,GB-ENG,Ryan Sessegnon
134618,,Defender,FALSE,GB-ENG,21,3/31/1999,GB-ENG,Japhet Tanganga
179148,30,Centre Central Midfielder,TRUE,PT,21,1/9/1999,ST,Gedson Fernandes
180050,10,Left/Right Winger,FALSE,PT,38,10/21/1995,PT,Daniel Podence
175380,4,Centre Central Midfielder,TRUE,GB-ENG,2,3/5/1990,GB-ENG,Daniel Drinkwater
31013,16,Centre Central Defender,FALSE,GB-ENG,1,9/20/1995,GB-ENG,Rob Holding
160166,15,Centre Central Defender,FALSE,GB-ENG,18,8/17/1982,GB-ENG,Phil Jagielka
160081,25,Goalkeeper,FALSE,GB-ENG,25,1/22/1986,GB-ENG,David Martin
175534,52,Full Back,FALSE,GB-ENG,25,9/7/2000,GB-ENG,Jeremy Ngakia
94486,17,Centre Striker,TRUE,NG,33,1/7/1996,NG,Isaac Success
14288,6,Centre Central Midfielder,FALSE,GB-ENG,127,8/20/1986,ZA,Andrew Surman
93957,4,Centre Central Defender,TRUE,GB-ENG,12,11/14/1997,GB-ENG,Axel Tuanzebe
180097,6,Left Full Back,FALSE,CM,131,4/25/1988,CM,Gaëtan Bong
32539,1,Goalkeeper,FALSE,CL,11,4/13/1983,CL,Claudio Bravo
180093,8,Centre Central Midfielder,FALSE,GB-ENG,43,12/19/1995,GB-ENG,Josh Brownhill
47176,13,Goalkeeper,FALSE,AR,4,9/28/1981,AR,Willy Caballero
129751,20,Right Full Back,FALSE,PT,12,3/18/1999,PT,Diogo Dalot
53032,21,Centre Central Defender,FALSE,AR,21,1/12/1998,AR,Juan Foyth
134737,,Midfielder,FALSE,GB-SCT,4,6/11/2001,GB-SCT,Billy Gilmour
154172,,Left/Centre/Right Attacking Midfielder,FALSE,AR,131,12/24/1998,AR,Alexis Mac Allister
180848,,Midfielder,FALSE,PT,33,11/18/1999,GW,Domingos Quina
179282,19,Left Full Back,FALSE,GB-ENG,18,9/1/1993,GB-ENG,Jack Robinson
53183,25,Centre Central Defender,FALSE,GB-ENG,127,12/18/1996,GB-ENG,Jack Simpson
133675,52,Midfielder,FALSE,GB-ENG,21,9/16/2000,GB-ENG,Oliver Skipp
43062,,Centre Central Defender,FALSE,CI,12,4/12/1994,CI,Eric Bailly
130553,20,Left/Centre/Right Attacking Midfielder,FALSE,GB-WLS,127,7/8/1997,GB-ENG,David Brooks
161388,44,Left/Right Winger,FALSE,NL,12,12/4/1999,CW,Tahith Chong
172462,2,Right Full Back,TRUE,GP,25,3/23/1993,FR,Dimitri Foulquier
21222,13,Goalkeeper,FALSE,GB-WLS,6,1/24/1987,GB-WLS,Wayne Hennessey
180889,10,Centre Central Midfielder,FALSE,KR,23,1/24/1989,KR,Ki Sung-Yueng
144289,49,Left Full Back,FALSE,GB-ENG,38,5/23/1997,GB-ENG,Maximilian Kilman
180207,2,Right Full Back,FALSE,GB-ENG,131,9/30/2000,GB-ENG,Tariq Lamptey
153068,26,Goalkeeper,TRUE,AR,1,9/2/1992,AR,Emiliano Martínez
163789,77,Left/Centre/Right Attacking Midfielder,TRUE,AM,1,1/21/1989,AM,Henrikh Mkhitaryan
163201,20,Left Full Back,FALSE,ES,1,2/26/1986,ES,Nacho Monreal
159974,29,Left/Right Winger,FALSE,SN,7,4/18/1990,SN,Oumar Niasse
172469,19,Left/Centre/Right Attacking Midfielder,TRUE,GB-ENG,11,2/5/1997,GB-ENG,Patrick Roberts
90117,,Centre Central Defender,FALSE,AR,12,3/20/1990,AR,Marcos Rojo
10048,11,Left Full Back,FALSE,GB-ENG,127,9/7/1986,GB-ENG,Charlie Daniels
160738,67,Left/Centre/Right Attacking Midfielder,FALSE,GB-ENG,10,4/4/2003,GB-ENG,Harvey Elliott
19884,17,Left/Right Full Back,TRUE,GB-WLS,18,3/21/1992,GB-ENG,Kieron Freeman
160893,25,Centre Central Midfielder,FALSE,CI,7,9/25/1995,CI,Jean-Philippe Gbamin
161384,28,Midfielder,FALSE,GB-ENG,12,8/31/2000,GB-ENG,Angel Gomes
180206,19,Centre Striker,FALSE,ES,2,8/25/1992,ES,Borja Bastón
175441,27,Midfielder,TRUE,GB-ENG,25,6/19/1998,GB-ENG,Nathan Holland
30959,10,Left/Right Winger,FALSE,GB-ENG,127,12/8/1995,GB-ENG,Jordon Ibe
6013,4,Centre Central Defender,FALSE,GB-ENG,12,2/21/1992,GB-ENG,Phil Jones
138634,48,Centre Central Midfielder,FALSE,GB-ENG,10,1/30/2001,GB-ENG,Curtis Jones
159635,26,Left Full Back,FALSE,GB-ENG,127,10/6/1998,GB-ENG,Lloyd Kelly
41632,,Defender,FALSE,CH,14,5/9/1988,DE,Timm Klose
171568,37,Centre Striker,TRUE,NL,131,11/7/1993,NL,Jürgen Locadia
49710,8,Centre Central Midfielder,TRUE,GB-ENG,4,1/23/1996,GB-ENG,Ruben Loftus-Cheek
19667,40,Centre/Right Full Back,TRUE,IE,43,8/18/1990,IE,Kevin Long
180764,,Centre Central Defender,FALSE,ES,1,8/31/1993,ES,Pablo Marí
31037,33,Goalkeeper,FALSE,GB-NIR,14,7/12/1984,GB-NIR,Michael McGovern
32165,25,Goalkeeper,FALSE,GB-ENG,18,5/19/1990,GB-ENG,Simon Moore
160579,71,Centre Striker,FALSE,IE,21,2/4/2002,IE,Troy Parrott
138686,40,Centre Striker,FALSE,GB-ENG,6,12/10/2001,GB-ENG,Brandon Pierrick
132466,35,Goalkeeper,FALSE,IE,25,5/12/1987,IE,Darren Randolph
175545,32,Left Winger,TRUE,GB-ENG,1,7/28/2000,GB-ENG,Emile Smith Rowe
179415,20,Centre Central Defender,TRUE,ES,38,1/5/1997,ES,Jesús Vallejo
172658,36,Centre Striker,FALSE,US,2,2/16/2001,US,Indiana Vassilev
30554,12,Centre Defensive Midfielder,FALSE,KE,21,6/25/1991,KE,Victor Wanyama
50563,76,Right Full Back,FALSE,GB-WLS,10,4/13/2001,GB-WLS,Neco Williams
180123,30,Centre Striker,TRUE,NL,18,9/5/1996,NL,Richairo Zivkovic
134740,55,Centre Central Midfielder,FALSE,GB-ENG,4,11/23/2001,GB-ENG,Faustino Anjorin
181972,57,Centre Striker,FALSE,AL,4,9/10/2001,AL,Armando Broja
106138,10,Centre Central Midfielder,TRUE,ES,2,5/28/1994,ES,Víctor Camarasa
15279,28,Centre Striker,TRUE,GB-ENG,18,2/10/1985,GB-ENG,Leon Clarke
160300,21,Goalkeeper,TRUE,DE,14,9/27/1988,DE,Ralf Fährmann
161386,37,Central Midfielder,FALSE,GB-ENG,12,3/13/2001,GB-ENG,James Garner
179298,,Centre Central Midfielder,FALSE,GB-ENG,26,7/22/1991,GB-ENG,Matty James
172390,17,Centre Striker,FALSE,BR,33,9/26/2001,BR,João Pedro
162047,56,Centre Striker,FALSE,GB-ENG,14,9/9/2001,GB-ENG,Josh Martin
180197,15,Left/Centre/Right Attacking Midfielder,TRUE,GB-ENG,18,2/2/1993,GB-ENG,Ravel Morrison
163251,19,Left/Right Winger,FALSE,FR,21,2/13/1995,FR,Georges-Kévin Nkoudou
20253,5,Centre Central Defender,FALSE,AT,33,6/21/1987,AT,Sebastian Prödl
31063,19,Left/Centre/Right Winger,FALSE,DE,11,1/11/1996,DE,Leroy Sané
135709,21,Goalkeeper,TRUE,GB-ENG,2,9/23/1992,GB-ENG,Jed Steer
161396,19,Centre Striker,TRUE,GB-ENG,127,7/28/1998,GB-ENG,Sam Surridge
184255,52,Midfielder,FALSE,GB-ENG,20,7/5/1999,GB-ENG,Nathan Tella
184283,33,Forward,FALSE,GB-ENG,43,2/9/2002,GB-ENG,Max Thompson
136298,42,Goalkeeper,FALSE,IE,127,5/18/1999,IE,Mark Travers
134707,14,Centre Central Defender,FALSE,GB-ENG,43,1/15/1993,GB-ENG,Ben Gibson
